date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:40:05	229678/229678	---MCZ	200	added ('OK')	text/html	etag:W/%22e19310ca79ebabb9002b115e7022d491%22	https://anvogue-html.vercel.app/faqs.html	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/faqs.html	(from https://anvogue-html.vercel.app/index.html)
18:40:06	7059/7059	---MCZ	200	added ('OK')	text/html	etag:W/%22b36ec0b831b3e96a9fa91455db1af958%22	https://anvogue-html.vercel.app/coming-soon.html	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/coming-soon.html	(from https://anvogue-html.vercel.app/index.html)
18:40:06	204372/204372	---MCZ	200	added ('OK')	text/html	etag:W/%221f0d46dca9fded084d3cbaca1c68848f%22	https://anvogue-html.vercel.app/customer-feedbacks.html	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/customer-feedbacks.html	(from https://anvogue-html.vercel.app/index.html)
18:40:07	192691/192691	---MCZ	200	added ('OK')	text/html	etag:W/%220c37ffa99bc294c408fb18f0dd41bc7f%22	https://anvogue-html.vercel.app/register.html	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/register.html	(from https://anvogue-html.vercel.app/index.html)
18:40:07	466186/466186	---M--	200	added ('OK')	image/png	etag:%22aaa7aa2c3708319b2befb11997c3904e%22	https://anvogue-html.vercel.app/assets/images/slider/bg1-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg1-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:08	644797/644797	---M--	200	added ('OK')	image/png	etag:%229ec4a605fb5d4f11712d3118834ed50f%22	https://anvogue-html.vercel.app/assets/images/slider/bg1-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg1-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:08	416731/416731	---M--	200	added ('OK')	image/png	etag:%22f4e0bfd95996bb37386cec69a96b35f3%22	https://anvogue-html.vercel.app/assets/images/slider/bg1-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg1-3.png	(from https://anvogue-html.vercel.app/index.html)
18:40:08	634665/634665	---M--	200	added ('OK')	image/png	etag:%220404a1e4e16e03f0d26c66d936dd37bd%22	https://anvogue-html.vercel.app/assets/images/collection/swimwear.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/swimwear.png	(from https://anvogue-html.vercel.app/index.html)
18:40:09	472519/472519	---M--	200	added ('OK')	image/png	etag:%22835150959d456c6208acee25a9252541%22	https://anvogue-html.vercel.app/assets/images/collection/top.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/top.png	(from https://anvogue-html.vercel.app/index.html)
18:40:09	665095/665095	---M--	200	added ('OK')	image/png	etag:%2265bdc84921ec6add9cc17a88b49d2305%22	https://anvogue-html.vercel.app/assets/images/collection/sets.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/sets.png	(from https://anvogue-html.vercel.app/index.html)
18:40:10	480296/480296	---M--	200	added ('OK')	image/png	etag:%222ceb1782a0c517db016acaa8d8d8939a%22	https://anvogue-html.vercel.app/assets/images/collection/outerwear.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/outerwear.png	(from https://anvogue-html.vercel.app/index.html)
18:40:10	814096/814096	---M--	200	added ('OK')	image/png	etag:%22cbbf1a1a41bfdc89d831f6e96761178a%22	https://anvogue-html.vercel.app/assets/images/collection/underwear.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/underwear.png	(from https://anvogue-html.vercel.app/index.html)
18:40:10	902983/902983	---M--	200	added ('OK')	image/png	etag:%22ff85a6969d3dfd7eb3f848ca15055e3c%22	https://anvogue-html.vercel.app/assets/images/collection/t-shirt.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/t-shirt.png	(from https://anvogue-html.vercel.app/index.html)
18:40:11	647622/647622	---M--	200	added ('OK')	image/png	etag:%2209cbbbf02f98d5ca7f1e73f4c4e8e0db%22	https://anvogue-html.vercel.app/assets/images/banner/1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:11	384390/384390	---M--	200	added ('OK')	image/png	etag:%22c7ba35b6c801d3a8f51493d8034a91d1%22	https://anvogue-html.vercel.app/assets/images/banner/2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:11	116429/116429	---M--	200	added ('OK')	image/png	etag:%22616066f60c4d8e5c1990d8c2a33aa62d%22	https://anvogue-html.vercel.app/assets/images/instagram/0.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/0.png	(from https://anvogue-html.vercel.app/index.html)
18:40:12	239608/239608	---M--	200	added ('OK')	image/png	etag:%22ed8f95d94acbe7cffe2fbc2a931ce7fa%22	https://anvogue-html.vercel.app/assets/images/instagram/1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:12	194993/194993	---M--	200	added ('OK')	image/png	etag:%2293e277d342b279a2ba12bd1142b3b5d5%22	https://anvogue-html.vercel.app/assets/images/instagram/2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:13	110404/110404	---M--	200	added ('OK')	image/png	etag:%2206d4f568d432fa4ef92e24812a459a19%22	https://anvogue-html.vercel.app/assets/images/instagram/3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/3.png	(from https://anvogue-html.vercel.app/index.html)
18:40:13	169520/169520	---M--	200	added ('OK')	image/png	etag:%2211b02a5612f13813fab2dd599b15be86%22	https://anvogue-html.vercel.app/assets/images/instagram/4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/4.png	(from https://anvogue-html.vercel.app/index.html)
18:40:13	135117/135117	---M--	200	added ('OK')	image/png	etag:%2280832465ddbe895038c799354f172a3e%22	https://anvogue-html.vercel.app/assets/images/instagram/5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/5.png	(from https://anvogue-html.vercel.app/index.html)
18:40:14	2551/2551	---M--	200	added ('OK')	image/png	etag:%2225a50dc3990d66e5a3f3ff47d61a6953%22	https://anvogue-html.vercel.app/assets/images/brand/1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:14	2454/2454	---M--	200	added ('OK')	image/png	etag:%2244a455abd522f470dd22320a8116bca7%22	https://anvogue-html.vercel.app/assets/images/brand/2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:15	2399/2399	---M--	200	added ('OK')	image/png	etag:%22a7401f36f97e825c772879bcf5caa0b7%22	https://anvogue-html.vercel.app/assets/images/brand/3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/3.png	(from https://anvogue-html.vercel.app/index.html)
18:40:15	2763/2763	---M--	200	added ('OK')	image/png	etag:%228e5cadedbcca6a30bc9b5eb381b9915a%22	https://anvogue-html.vercel.app/assets/images/brand/4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/4.png	(from https://anvogue-html.vercel.app/index.html)
18:40:15	2636/2636	---M--	200	added ('OK')	image/png	etag:%22e4f5d85cdb118657168438e387b83e26%22	https://anvogue-html.vercel.app/assets/images/brand/5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/5.png	(from https://anvogue-html.vercel.app/index.html)
18:40:16	2647/2647	---M--	200	added ('OK')	image/png	etag:%22cb19f74abfb2120036bb7f13c3df6b63%22	https://anvogue-html.vercel.app/assets/images/brand/6.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/6.png	(from https://anvogue-html.vercel.app/index.html)
18:40:16	2401/2401	---M--	200	added ('OK')	image/png	etag:%22366f68589e90742569613a2f591236ec%22	https://anvogue-html.vercel.app/assets/images/brand/7.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/brand/7.png	(from https://anvogue-html.vercel.app/index.html)
18:40:17	2845/2845	---M--	200	added ('OK')	image/png	etag:%229f0fcb7fa73fa9bee3fa690ff805f37f%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-0.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-0.png	(from https://anvogue-html.vercel.app/index.html)
18:40:18	2602/2602	---M--	200	added ('OK')	image/png	etag:%22de867fcc1d20ae834296e936a2895d22%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:18	2603/2603	---M--	200	added ('OK')	image/png	etag:%225d2f8738b07920f8125bf6075ad8eebc%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:18	1982/1982	---M--	200	added ('OK')	image/png	etag:%225ef0ee57d4076bacf034af357ff71880%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-3.png	(from https://anvogue-html.vercel.app/index.html)
18:40:19	2264/2264	---M--	200	added ('OK')	image/png	etag:%22d3f5de4a6d73a0b75ca5923262535620%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-4.png	(from https://anvogue-html.vercel.app/index.html)
18:40:19	3838/3838	---M--	200	added ('OK')	image/png	etag:%2242bbc28082dd930841fa08e30862b9d0%22	https://anvogue-html.vercel.app/assets/images/payment/Frame-5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/payment/Frame-5.png	(from https://anvogue-html.vercel.app/index.html)
18:40:20	1038560/1038560	---M--	200	added ('OK')	image/png	etag:%22808c6d94bd9a35ec9ce525d8e69a1a7e%22	https://anvogue-html.vercel.app/assets/images/product/fashion/2-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/2-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:20	840062/840062	---M--	200	added ('OK')	image/png	etag:%220a18a83b94a921c30ba646d3e1ada8aa%22	https://anvogue-html.vercel.app/assets/images/product/fashion/3-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/3-3.png	(from https://anvogue-html.vercel.app/index.html)
18:40:20	580584/580584	---M--	200	added ('OK')	image/png	etag:%22cf20439f583a62092811eaea7a651185%22	https://anvogue-html.vercel.app/assets/images/product/fashion/4-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/4-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:21	442626/442626	---M--	200	added ('OK')	image/png	etag:%227f9e0904d90653eb2bccb123f72471b7%22	https://anvogue-html.vercel.app/assets/images/product/fashion/14-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/14-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:21	535006/535006	---M--	200	added ('OK')	image/png	etag:%228d7153af7c15815e284b27541afccdd8%22	https://anvogue-html.vercel.app/assets/images/product/fashion/14-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/14-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:22	1189686/1189686	---M--	200	added ('OK')	image/png	etag:%22541bdb33c64a5b5310f748830b34358b%22	https://anvogue-html.vercel.app/assets/images/product/fashion/13-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/13-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:22	894302/894302	---M--	200	added ('OK')	image/png	etag:%2210c30d04f846091064897173843f11a8%22	https://anvogue-html.vercel.app/assets/images/product/fashion/13-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/13-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:23	729799/729799	---M--	200	added ('OK')	image/png	etag:%220152a669f420967d3380056662433655%22	https://anvogue-html.vercel.app/assets/images/product/fashion/12-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/12-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:23	608286/608286	---M--	200	added ('OK')	image/png	etag:%220b7c56e97cc0361e9ada6cd60defc387%22	https://anvogue-html.vercel.app/assets/images/product/fashion/12-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/12-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:23	464145/464145	---M--	200	added ('OK')	image/png	etag:%224831223fb8da5cfd80f8cb7dd96cdda6%22	https://anvogue-html.vercel.app/assets/images/product/fashion/11-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/11-1.png	(from https://anvogue-html.vercel.app/index.html)
18:40:24	314616/314616	---M--	200	added ('OK')	image/png	etag:%22c3ab3bbf3025a399e8c54c19f04dad83%22	https://anvogue-html.vercel.app/assets/images/product/fashion/11-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/11-2.png	(from https://anvogue-html.vercel.app/index.html)
18:40:24	192012/192012	---MCZ	200	added ('OK')	text/html	etag:W/%222f450f294802bd4e1e0f1eeb5aa1fa62%22	https://anvogue-html.vercel.app/compare.html	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/compare.html	(from https://anvogue-html.vercel.app/index.html)
18:40:25	1185621/1185621	---M--	200	added ('OK')	image/png	etag:%225975744e924ecd969dcb732193ced7b2%22	https://anvogue-html.vercel.app/assets/images/product/fashion/3-4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/3-4.png	(from https://anvogue-html.vercel.app/index.html)
18:40:25	3569/3569	---M--	200	added ('OK')	image/png	etag:%22134693307f855f87566314c86663a161%22	https://anvogue-html.vercel.app/assets/images/product/color/purple.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/purple.png	(from https://anvogue-html.vercel.app/index.html)
18:40:25	3721/3721	---M--	200	added ('OK')	image/png	etag:%228ae44653cdeb78e0887bc279e7400bd7%22	https://anvogue-html.vercel.app/assets/images/product/color/red.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/red.png	(from https://anvogue-html.vercel.app/index.html)
18:40:26	2649/2649	---M--	200	added ('OK')	image/png	etag:%22cc658aea26e36fd15e8a1b8cb556ba3f%22	https://anvogue-html.vercel.app/assets/images/product/color/black.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/black.png	(from https://anvogue-html.vercel.app/index.html)
18:40:26	348/348	---M--	200	added ('OK')	application/javascript	etag:%227d370931bdcb51b1f483beb9559325fe%22	https://anvogue-html.vercel.app/assets/js/phosphor-icons.js	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/js/phosphor-icons.js	(from https://anvogue-html.vercel.app/index.html)
18:40:26	148471/148471	---MCZ	200	added ('OK')	application/javascript	etag:W/%221aba3b60641d8dc579dca329a28d74d8%22	https://anvogue-html.vercel.app/assets/js/swiper-bundle.min.js	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/js/swiper-bundle.min.js	(from https://anvogue-html.vercel.app/index.html)
18:40:27	117398/117398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2203f8c398913d5278caf0ca4cbf924893%22	https://anvogue-html.vercel.app/assets/js/main.js	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/js/main.js	(from https://anvogue-html.vercel.app/index.html)
18:40:28	2186/2186	---MCZ	200	added ('OK')	text/css	etag:W/%22341a4089956588abecd4e07d94fe284e%22	https://anvogue-html.vercel.app/assets/css/icomoon/style.css	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/css/icomoon/style.css	(from https://anvogue-html.vercel.app/assets/css/style.css)
18:40:28	600078/600078	---M--	200	added ('OK')	image/png	etag:%22a8a145086dfb271aa65556c8b12ec91a%22	https://anvogue-html.vercel.app/assets/images/slider/bg2-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg2-1.png	(from https://anvogue-html.vercel.app/fashion2.html)
18:40:29	545652/545652	---M--	200	added ('OK')	image/png	etag:%22b5c80ec095c129836d036af0db0eb608%22	https://anvogue-html.vercel.app/assets/images/slider/bg2-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg2-3.png	(from https://anvogue-html.vercel.app/fashion2.html)
18:40:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Mar%202025%2013:10:27%20GMT	https://anvogue-html.vercel.app/about	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/about.90.delayed	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Mar%202025%2013:10:28%20GMT	https://anvogue-html.vercel.app/contact	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/contact.91.delayed	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Mar%202025%2013:10:28%20GMT	https://anvogue-html.vercel.app/store-list	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/store-list.92.delayed	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:30	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Mar%202025%2013:10:29%20GMT	https://anvogue-html.vercel.app/faqs	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/faqs.93.delayed	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:30	609539/609539	---M--	200	added ('OK')	image/png	etag:%22b2ed9fd31e6170ae2157d65280f1f107%22	https://anvogue-html.vercel.app/assets/images/slider/bg3-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg3-1.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:31	561426/561426	---M--	200	added ('OK')	image/png	etag:%22200211ffb6a944e3477e36a3367b9181%22	https://anvogue-html.vercel.app/assets/images/slider/bg3-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg3-2.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:31	764746/764746	---M--	200	added ('OK')	image/png	etag:%225af1ca85475c0b882391f5cf195fa271%22	https://anvogue-html.vercel.app/assets/images/blog/1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/1.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:32	1301032/1301032	---M--	200	added ('OK')	image/png	etag:%22edaec3b99d7018bed1b8afc6d393737e%22	https://anvogue-html.vercel.app/assets/images/blog/2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/2.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:33	1425288/1425288	---M--	200	added ('OK')	image/png	etag:%22a1ee247bbd8d93c2210741c3b6bd11dd%22	https://anvogue-html.vercel.app/assets/images/blog/3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/3.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:34	459735/459735	---M--	200	added ('OK')	image/png	etag:%2292b6c648694003bdee40e1ad4ef376d5%22	https://anvogue-html.vercel.app/assets/images/instagram/10.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/10.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:34	90099/90099	---M--	200	added ('OK')	image/png	etag:%22c0c8f009da8349e94bf9215ed2dd37c9%22	https://anvogue-html.vercel.app/assets/images/instagram/yoga5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/yoga5.png	(from https://anvogue-html.vercel.app/fashion3.html)
18:40:35	660326/660326	---M--	200	added ('OK')	image/png	etag:%2278ba9cdcdcc1c585861ef25b9c0cab55%22	https://anvogue-html.vercel.app/assets/images/slider/bg4-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg4-1.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:35	614150/614150	---M--	200	added ('OK')	image/png	etag:%224fcd72add18a84da74b252270ede616f%22	https://anvogue-html.vercel.app/assets/images/slider/bg4-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg4-2.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:35	824347/824347	---M--	200	added ('OK')	image/png	etag:%224fd9e14dcde530e17a04a768c120144c%22	https://anvogue-html.vercel.app/assets/images/slider/bg4-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg4-3.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:36	662218/662218	---M--	200	added ('OK')	image/png	etag:%2251ace1b83f683cea724018f44a709e25%22	https://anvogue-html.vercel.app/assets/images/avatar/1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/1.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:36	352433/352433	---M--	200	added ('OK')	image/png	etag:%22bd639861a9cdc9dcd2e1fcf58de70d96%22	https://anvogue-html.vercel.app/assets/images/avatar/2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/2.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:36	307626/307626	---M--	200	added ('OK')	image/png	etag:%22805cb140c0e9c9cc971526cba8b4d3b7%22	https://anvogue-html.vercel.app/assets/images/avatar/3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/3.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:37	500289/500289	---M--	200	added ('OK')	image/png	etag:%22f1e10168b4f0c66ad2651318128fa18b%22	https://anvogue-html.vercel.app/assets/images/avatar/4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/4.png	(from https://anvogue-html.vercel.app/fashion4.html)
18:40:38	1819422/1819422	---M--	200	added ('OK')	image/png	etag:%222a7fc7ea51a8a2111d7d006a8753059f%22	https://anvogue-html.vercel.app/assets/images/slider/bg5-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg5-1.png	(from https://anvogue-html.vercel.app/fashion5.html)
18:40:38	88585/88585	---M--	200	added ('OK')	image/png	etag:%22020429703394884aaab6a689b1d5c055%22	https://anvogue-html.vercel.app/assets/images/banner/3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/3.png	(from https://anvogue-html.vercel.app/fashion5.html)
18:40:38	70666/70666	---M--	200	added ('OK')	image/png	etag:%22a1676b0534602f9d4c4ff862c5b50f7a%22	https://anvogue-html.vercel.app/assets/images/banner/4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/4.png	(from https://anvogue-html.vercel.app/fashion5.html)
18:40:39	1673780/1673780	---M--	200	added ('OK')	image/png	etag:%221ed3dc97ddf6b8f40740fd0f7d17abdd%22	https://anvogue-html.vercel.app/assets/images/slider/bg5-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg5-2.png	(from https://anvogue-html.vercel.app/fashion5.html)
18:40:39	50106/50106	---M--	200	added ('OK')	image/png	etag:%22da11eb4fb3f1e4902829ec64cba1a2f8%22	https://anvogue-html.vercel.app/assets/images/banner/5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/5.png	(from https://anvogue-html.vercel.app/fashion5.html)
18:40:40	599139/599139	---M--	200	added ('OK')	image/png	etag:%22a4abee7ef64c136aca1b184e1e389458%22	https://anvogue-html.vercel.app/assets/images/slider/bg6-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg6-1.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:40	716315/716315	---M--	200	added ('OK')	image/png	etag:%22a6b3dfaa5a3b7540256f5c66ecd76737%22	https://anvogue-html.vercel.app/assets/images/slider/bg6-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg6-2.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:40	694387/694387	---M--	200	added ('OK')	image/png	etag:%22ba552e2526c471a2ae6d7f577cb0d545%22	https://anvogue-html.vercel.app/assets/images/slider/bg6-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg6-3.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:41	626009/626009	---M--	200	added ('OK')	image/png	etag:%22e88a0d623ca05e5bbd545db03a5f4119%22	https://anvogue-html.vercel.app/assets/images/product/fashion/21-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/21-1.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:41	1167430/1167430	---M--	200	added ('OK')	image/png	etag:%223a035470593bd9cb385064b349d266e6%22	https://anvogue-html.vercel.app/assets/images/product/fashion/13-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/13-3.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:41	485888/485888	---M--	200	added ('OK')	image/png	etag:%22cad6de41782e71a783945b1d04b596a1%22	https://anvogue-html.vercel.app/assets/images/product/fashion/13-4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/13-4.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:42	3507/3507	---M--	200	added ('OK')	image/png	etag:%229db97b15ade39fbe3396de1e59e9ceb4%22	https://anvogue-html.vercel.app/assets/images/product/color/green.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/green.png	(from https://anvogue-html.vercel.app/fashion6.html)
